city,date,temp,humidity,wind,target
Chennai,2024-10-10,22.1,33,12.1,24.0
Chennai,2024-10-11,42.7,43,8.1,40.1
Chennai,2024-10-12,34.3,51,9.8,36.1
Chennai,2024-10-13,28.9,31,11.5,28.2
Chennai,2024-10-14,24.0,68,8.5,26.8
Chennai,2024-10-15,33.0,67,3.7,34.7
Chennai,2024-10-16,35.9,55,11.3,38.7
Chennai,2024-10-17,39.5,32,4.5,42.0
Chennai,2024-10-18,40.0,90,15.0,42.0
Chennai,2024-10-19,19.5,85,5.8,19.4
Chennai,2024-10-20,42.7,59,11.7,40.5
Chennai,2024-10-21,22.3,60,5.2,20.1
Chennai,2024-10-22,33.5,36,5.4,35.2
Chennai,2024-10-23,28.4,84,7.7,31.1
Chennai,2024-10-24,37.0,67,2.5,37.5
Chennai,2024-10-25,31.7,64,2.5,30.2
Chennai,2024-10-26,26.9,43,7.7,25.4
Chennai,2024-10-27,34.6,89,9.3,35.1
Chennai,2024-10-28,41.0,40,14.0,39.3
Chennai,2024-10-29,25.9,50,6.0,23.8
Chennai,2024-10-30,36.6,61,6.6,37.1
Chennai,2024-10-31,41.2,80,6.0,43.3
Chennai,2024-11-01,30.0,34,8.5,32.1
Chennai,2024-11-02,45.0,44,11.0,45.0
Chennai,2024-11-03,16.8,55,3.2,15.9
Chennai,2024-11-04,31.1,74,4.2,28.5
Chennai,2024-11-05,22.7,69,4.3,20.9
Chennai,2024-11-06,15.8,65,9.1,15.0
Chennai,2024-11-07,23.4,46,2.8,21.3
Chennai,2024-11-08,27.9,52,3.2,29.4
Chennai,2024-11-09,44.6,46,7.5,41.9
Chennai,2024-11-10,28.9,43,4.3,27.4
Chennai,2024-11-11,32.4,60,10.0,29.9
Chennai,2024-11-12,21.5,32,9.9,19.9
Chennai,2024-11-13,38.0,33,3.2,40.5
Chennai,2024-11-14,39.7,79,9.0,38.1
Chennai,2024-11-15,41.6,43,3.1,42.5
Chennai,2024-11-16,19.1,46,6.1,18.5
Chennai,2024-11-17,33.2,60,9.4,30.5
Chennai,2024-11-18,41.9,45,13.4,40.3
Chennai,2024-11-19,21.9,31,11.1,19.6
Chennai,2024-11-20,32.6,52,11.5,32.8
Chennai,2024-11-21,26.9,62,11.8,28.6
Chennai,2024-11-22,20.0,45,10.2,19.4
Chennai,2024-11-23,44.6,48,11.2,43.7
Chennai,2024-11-24,41.6,87,4.1,41.0
Chennai,2024-11-25,42.5,41,11.4,43.4
Chennai,2024-11-26,26.5,76,11.0,24.1
Chennai,2024-11-27,18.8,64,11.7,16.2
Chennai,2024-11-28,37.6,86,3.5,38.2
Chennai,2024-11-29,35.9,30,6.2,36.7
Chennai,2024-11-30,40.3,55,8.7,40.6
Chennai,2024-12-01,31.3,70,13.0,31.1
Chennai,2024-12-02,27.2,43,2.6,28.8
Chennai,2024-12-03,33.8,55,5.9,30.9
Chennai,2024-12-04,40.6,38,11.2,37.6
Chennai,2024-12-05,23.3,30,6.3,22.3
Chennai,2024-12-06,30.4,90,10.0,30.6
Chennai,2024-12-07,21.5,57,2.7,20.1
Chennai,2024-12-08,24.3,72,6.5,23.2
Chennai,2024-12-09,35.0,59,13.8,36.7
Chennai,2024-12-10,41.5,90,9.2,42.5
Chennai,2024-12-11,19.0,30,4.1,17.2
Chennai,2024-12-12,22.7,64,8.7,21.2
Chennai,2024-12-13,32.8,50,5.1,34.1
Chennai,2024-12-14,42.5,41,8.3,45.0
Chennai,2024-12-15,15.4,31,7.7,17.8
Chennai,2024-12-16,38.2,57,3.4,40.8
Chennai,2024-12-17,17.4,32,3.1,17.5
Chennai,2024-12-18,27.1,85,11.2,26.3
Chennai,2024-12-19,44.4,66,12.1,43.7
Chennai,2024-12-20,35.1,30,5.6,36.8
Chennai,2024-12-21,20.3,78,3.5,20.1
Chennai,2024-12-22,40.9,62,7.6,41.5
Chennai,2024-12-23,26.6,66,4.1,26.6
Chennai,2024-12-24,41.6,77,6.4,43.5
Chennai,2024-12-25,33.0,63,11.9,30.9
Chennai,2024-12-26,31.4,80,3.0,31.3
Chennai,2024-12-27,21.8,50,5.5,22.6
Chennai,2024-12-28,38.5,78,7.5,37.7
Chennai,2024-12-29,27.2,75,7.2,28.2
Chennai,2024-12-30,28.3,84,14.1,25.6
Chennai,2024-12-31,40.1,44,12.9,39.6
Chennai,2025-01-01,25.0,57,5.8,22.8
Chennai,2025-01-02,31.3,73,10.3,31.5
Chennai,2025-01-03,42.5,33,13.4,41.2
Chennai,2025-01-04,25.6,65,9.1,27.8
Chennai,2025-01-05,39.4,60,7.0,37.4
Chennai,2025-01-06,26.0,60,11.1,26.1
Chennai,2025-01-07,27.3,45,4.3,26.5
Chennai,2025-01-08,31.2,85,13.9,31.6
Chennai,2025-01-09,33.5,83,14.1,32.5
Chennai,2025-01-10,30.7,67,6.1,30.0
Chennai,2025-01-11,43.0,60,8.5,40.1
Chennai,2025-01-12,26.1,63,12.9,25.0
Chennai,2025-01-13,36.3,43,10.6,33.3
Chennai,2025-01-14,35.8,65,10.6,34.9
Chennai,2025-01-15,16.1,44,2.0,16.5
Chennai,2025-01-16,41.6,72,14.0,42.5
Chennai,2025-01-17,28.1,67,12.0,26.4
Chennai,2025-01-18,25.6,90,9.7,23.6
Chennai,2025-01-19,26.8,75,12.4,27.3
Chennai,2025-01-20,41.4,36,11.9,44.2
Chennai,2025-01-21,25.7,76,8.3,26.7
Chennai,2025-01-22,32.3,58,12.3,31.7
Chennai,2025-01-23,20.8,87,12.4,23.1
Chennai,2025-01-24,29.0,39,13.5,30.2
Chennai,2025-01-25,16.3,59,5.0,15.0
Chennai,2025-01-26,28.6,62,7.9,29.9
Chennai,2025-01-27,26.3,41,9.1,28.2
Chennai,2025-01-28,44.1,74,2.1,44.5
Chennai,2025-01-29,39.0,86,5.7,39.8
Chennai,2025-01-30,28.0,44,10.6,30.9
Chennai,2025-01-31,44.2,62,9.5,43.0
Chennai,2025-02-01,38.4,33,11.2,37.8
Chennai,2025-02-02,17.4,88,8.3,16.2
Chennai,2025-02-03,26.7,85,6.9,29.4
Chennai,2025-02-04,34.2,52,3.7,31.4
Chennai,2025-02-05,21.8,83,6.7,18.9
Chennai,2025-02-06,43.0,37,7.7,41.3
Chennai,2025-02-07,27.1,54,12.4,24.5
Chennai,2025-02-08,20.2,34,5.3,18.7
Chennai,2025-02-09,44.1,52,4.9,45.0
Chennai,2025-02-10,23.3,71,7.8,25.7
Chennai,2025-02-11,44.8,68,7.7,45.0
Chennai,2025-02-12,27.5,81,8.0,27.9
Chennai,2025-02-13,20.6,49,5.7,17.7
Chennai,2025-02-14,21.1,46,9.7,18.9
Chennai,2025-02-15,30.3,41,12.1,32.3
Chennai,2025-02-16,37.2,56,6.7,39.2
Chennai,2025-02-17,40.6,85,11.4,39.0
Chennai,2025-02-18,33.2,39,11.2,35.0
Chennai,2025-02-19,19.0,63,9.8,18.2
Chennai,2025-02-20,16.8,66,10.4,15.5
Chennai,2025-02-21,31.8,52,6.3,31.3
Chennai,2025-02-22,42.7,79,4.8,41.0
Chennai,2025-02-23,16.2,45,4.9,18.9
Chennai,2025-02-24,44.3,34,10.6,45.0
Chennai,2025-02-25,20.0,81,6.0,20.0
Chennai,2025-02-26,31.1,49,7.6,33.0
Chennai,2025-02-27,23.6,86,7.0,25.8
Chennai,2025-02-28,37.4,77,8.4,40.1
Chennai,2025-03-01,41.6,73,5.7,43.7
Chennai,2025-03-02,28.2,32,3.2,28.0
Chennai,2025-03-03,22.8,45,10.1,22.0
Chennai,2025-03-04,31.6,72,8.2,34.3
Chennai,2025-03-05,39.9,35,11.9,38.4
Chennai,2025-03-06,27.5,79,10.7,30.0
Chennai,2025-03-07,28.8,84,12.7,31.6
Chennai,2025-03-08,29.9,52,3.0,32.1
Chennai,2025-03-09,44.1,82,10.3,41.1
Chennai,2025-03-10,41.9,33,10.5,44.8
Chennai,2025-03-11,40.8,45,2.9,43.6
Chennai,2025-03-12,38.7,63,7.2,38.4
Chennai,2025-03-13,15.6,59,12.3,15.5
Chennai,2025-03-14,15.7,70,2.5,16.6
Chennai,2025-03-15,39.2,38,8.9,37.2
Chennai,2025-03-16,29.4,31,11.6,29.8
Chennai,2025-03-17,16.9,46,6.5,18.9
Chennai,2025-03-18,37.2,62,5.8,38.8
Chennai,2025-03-19,28.2,41,4.6,26.9
Chennai,2025-03-20,15.1,40,9.9,15.0
Chennai,2025-03-21,15.2,85,11.0,16.6
Chennai,2025-03-22,20.7,40,10.8,20.2
Chennai,2025-03-23,25.7,45,7.7,23.1
Chennai,2025-03-24,20.2,50,13.1,20.0
Chennai,2025-03-25,36.2,32,11.1,36.1
Chennai,2025-03-26,16.8,84,14.9,19.4
Chennai,2025-03-27,39.9,88,6.8,41.0
Chennai,2025-03-28,16.0,77,3.4,15.0
Chennai,2025-03-29,42.6,45,6.0,44.1
Chennai,2025-03-30,17.7,40,5.6,15.2
Chennai,2025-03-31,27.3,48,3.2,26.7
Chennai,2025-04-01,15.5,72,2.0,15.0
Chennai,2025-04-02,24.2,31,3.9,25.9
Chennai,2025-04-03,22.1,77,12.3,24.4
Chennai,2025-04-04,18.0,49,8.5,19.3
Chennai,2025-04-05,31.7,31,9.2,32.7
Chennai,2025-04-06,15.4,71,13.0,18.0
Chennai,2025-04-07,24.1,56,9.2,25.5
Chennai,2025-04-08,20.7,86,11.7,20.8
Chennai,2025-04-09,24.4,34,4.1,23.0
Chennai,2025-04-10,42.5,73,11.4,44.2
Chennai,2025-04-11,42.4,48,9.5,39.4
Chennai,2025-04-12,39.3,63,4.2,39.2
Chennai,2025-04-13,43.4,80,7.3,44.0
Chennai,2025-04-14,20.7,90,9.5,21.8
Chennai,2025-04-15,18.3,52,12.6,21.2
Chennai,2025-04-16,44.6,55,6.5,42.5
Chennai,2025-04-17,15.4,48,11.0,16.1
Chennai,2025-04-18,19.1,42,6.3,20.9
Chennai,2025-04-19,29.1,84,2.1,31.4
Chennai,2025-04-20,43.6,47,3.6,42.3
Chennai,2025-04-21,29.7,86,12.5,32.2
Chennai,2025-04-22,39.2,37,2.8,38.8
Chennai,2025-04-23,16.5,82,6.1,15.0
Chennai,2025-04-24,15.9,82,11.5,17.4
Chennai,2025-04-25,15.9,49,10.5,18.0
Chennai,2025-04-26,21.6,79,8.9,24.5
Chennai,2025-04-27,34.6,31,8.1,33.4
Chennai,2025-04-28,20.3,84,13.6,20.1
Chennai,2025-04-29,30.8,83,7.1,32.0
Chennai,2025-04-30,35.5,34,5.7,36.8
Chennai,2025-05-01,43.4,37,12.5,41.2
Chennai,2025-05-02,36.9,37,14.8,39.2
Chennai,2025-05-03,21.0,81,5.9,23.1
Chennai,2025-05-04,29.7,47,10.4,30.0
Chennai,2025-05-05,17.5,72,9.8,16.8
Chennai,2025-05-06,38.0,51,6.0,35.2
Chennai,2025-05-07,24.0,80,6.3,21.7
Chennai,2025-05-08,16.8,33,12.8,15.0
Chennai,2025-05-09,21.4,56,8.7,19.7
Chennai,2025-05-10,21.6,75,9.8,21.1
Chennai,2025-05-11,17.7,76,6.8,15.0
Chennai,2025-05-12,26.9,67,10.9,28.5
Chennai,2025-05-13,44.2,30,8.8,42.8
Chennai,2025-05-14,29.5,66,6.7,26.9
Chennai,2025-05-15,34.6,33,4.9,31.8
Chennai,2025-05-16,23.0,62,4.0,25.3
Chennai,2025-05-17,22.0,71,3.1,19.3
Chennai,2025-05-18,32.6,73,2.6,33.5
Chennai,2025-05-19,22.7,77,14.2,24.9
Chennai,2025-05-20,26.7,73,14.7,28.7
Chennai,2025-05-21,32.4,90,7.2,29.8
Chennai,2025-05-22,29.6,41,3.0,28.9
Chennai,2025-05-23,19.1,50,7.3,22.0
Chennai,2025-05-24,32.9,33,9.5,33.1
Chennai,2025-05-25,42.0,45,2.8,44.7
Chennai,2025-05-26,30.3,49,4.6,31.3
Chennai,2025-05-27,24.7,74,2.9,26.6
Chennai,2025-05-28,30.9,90,12.4,29.5
Chennai,2025-05-29,31.0,77,4.6,32.5
Chennai,2025-05-30,31.1,74,7.0,29.9
Chennai,2025-05-31,42.3,65,6.4,43.3
Chennai,2025-06-01,44.6,84,8.8,45.0
Chennai,2025-06-02,19.6,84,10.5,19.3
Chennai,2025-06-03,37.5,33,13.6,36.7
Chennai,2025-06-04,36.6,73,5.3,37.7
Chennai,2025-06-05,25.7,68,11.9,28.1
Chennai,2025-06-06,26.6,34,7.1,26.2
Chennai,2025-06-07,26.9,63,14.7,29.4
Chennai,2025-06-08,35.6,39,6.8,35.5
Chennai,2025-06-09,34.1,77,3.7,33.5
Chennai,2025-06-10,30.5,56,9.8,31.8
Chennai,2025-06-11,30.4,67,6.2,28.1
Chennai,2025-06-12,40.7,53,14.3,42.4
Chennai,2025-06-13,39.8,84,8.3,38.2
Chennai,2025-06-14,35.4,39,5.3,34.2
Chennai,2025-06-15,20.2,73,3.7,20.1
Chennai,2025-06-16,19.2,58,11.3,20.9
Chennai,2025-06-17,26.0,67,9.9,27.1
Chennai,2025-06-18,24.1,52,2.7,26.9
Chennai,2025-06-19,43.4,88,14.1,42.6
Chennai,2025-06-20,38.7,69,6.1,36.9
Chennai,2025-06-21,44.4,47,4.6,44.1
Chennai,2025-06-22,38.8,82,13.1,38.6
Chennai,2025-06-23,38.4,40,13.8,41.0
Chennai,2025-06-24,22.7,47,6.7,24.4
Chennai,2025-06-25,34.4,30,14.0,35.4
Chennai,2025-06-26,31.8,58,11.9,29.4
Chennai,2025-06-27,25.9,68,13.8,26.8
Chennai,2025-06-28,18.3,49,10.9,19.6
Hyderabad,2024-06-28,36.6,50,3.9,38.7
Hyderabad,2024-06-29,27.9,36,10.6,30.1
Hyderabad,2024-06-30,28.3,68,11.5,26.9
Hyderabad,2024-07-01,18.4,35,12.4,19.9
Hyderabad,2024-07-02,27.6,86,7.5,26.8
Hyderabad,2024-07-03,42.4,83,10.0,44.7
Hyderabad,2024-07-04,44.6,68,11.8,45.0
Hyderabad,2024-07-05,44.8,36,12.9,45.0
Hyderabad,2024-07-06,27.3,44,10.8,26.8
Hyderabad,2024-07-07,20.1,57,14.7,21.4
Hyderabad,2024-07-08,40.2,84,4.2,40.1
Hyderabad,2024-07-09,36.6,62,7.0,33.7
Hyderabad,2024-07-10,43.3,73,8.4,41.3
Hyderabad,2024-07-11,19.1,41,13.7,19.6
Hyderabad,2024-07-12,42.5,43,7.1,42.6
Hyderabad,2024-07-13,18.5,30,10.4,20.1
Hyderabad,2024-07-14,23.5,82,11.8,21.5
Hyderabad,2024-07-15,30.5,56,12.8,28.1
Hyderabad,2024-07-16,42.1,65,9.6,43.7
Hyderabad,2024-07-17,24.3,42,6.8,22.8
Hyderabad,2024-07-18,32.8,74,4.1,31.5
Hyderabad,2024-07-19,37.1,84,6.3,35.2
Hyderabad,2024-07-20,41.3,66,2.7,38.6
Hyderabad,2024-07-21,23.0,41,10.7,24.1
Hyderabad,2024-07-22,15.5,61,11.1,16.0
Hyderabad,2024-07-23,32.9,90,6.2,33.0
Hyderabad,2024-07-24,33.3,90,11.9,34.0
Hyderabad,2024-07-25,40.2,76,9.3,40.5
Hyderabad,2024-07-26,42.1,69,6.3,43.2
Hyderabad,2024-07-27,30.0,57,13.1,28.8
Hyderabad,2024-07-28,25.7,34,12.9,27.7
Hyderabad,2024-07-29,29.1,81,4.8,26.6
Hyderabad,2024-07-30,44.3,73,2.3,45.0
Hyderabad,2024-07-31,37.0,60,10.8,34.5
Hyderabad,2024-08-01,36.7,35,4.3,33.8
Hyderabad,2024-08-02,15.5,85,5.7,15.0
Hyderabad,2024-08-03,35.2,85,7.6,34.7
Hyderabad,2024-08-04,32.4,77,14.3,29.8
Hyderabad,2024-08-05,15.6,75,11.4,15.0
Hyderabad,2024-08-06,27.3,36,8.4,29.6
Hyderabad,2024-08-07,40.0,81,7.3,42.5
Hyderabad,2024-08-08,17.8,48,4.7,17.0
Hyderabad,2024-08-09,34.2,69,5.6,32.0
Hyderabad,2024-08-10,40.7,90,12.1,40.9
Hyderabad,2024-08-11,27.4,43,10.9,24.5
Hyderabad,2024-08-12,31.8,78,2.6,30.2
Hyderabad,2024-08-13,36.6,42,12.2,39.1
Hyderabad,2024-08-14,44.9,58,11.5,44.1
Hyderabad,2024-08-15,21.4,88,9.7,21.0
Hyderabad,2024-08-16,23.4,73,12.1,23.6
Hyderabad,2024-08-17,22.5,42,11.7,22.1
Hyderabad,2024-08-18,44.8,32,11.6,43.1
Hyderabad,2024-08-19,27.2,86,7.3,24.6
Hyderabad,2024-08-20,34.6,70,9.9,37.5
Hyderabad,2024-08-21,32.2,63,7.5,30.5
Hyderabad,2024-08-22,44.4,71,12.3,45.0
Hyderabad,2024-08-23,20.0,86,6.1,20.7
Hyderabad,2024-08-24,29.3,73,4.3,28.8
Hyderabad,2024-08-25,20.5,58,10.3,21.3
Hyderabad,2024-08-26,34.3,58,8.3,32.8
Hyderabad,2024-08-27,18.2,72,10.0,18.1
Hyderabad,2024-08-28,34.4,79,14.2,33.2
Hyderabad,2024-08-29,36.6,75,9.2,38.6
Hyderabad,2024-08-30,30.3,54,12.7,28.8
Hyderabad,2024-08-31,36.2,69,2.5,33.4
Hyderabad,2024-09-01,32.1,88,10.1,29.6
Hyderabad,2024-09-02,35.8,86,6.4,37.9
Hyderabad,2024-09-03,28.0,85,13.8,29.1
Hyderabad,2024-09-04,24.4,73,8.6,25.9
Hyderabad,2024-09-05,17.9,80,2.3,20.2
Hyderabad,2024-09-06,16.1,87,9.3,17.4
Hyderabad,2024-09-07,18.9,82,4.4,16.5
Hyderabad,2024-09-08,41.8,33,4.9,39.7
Hyderabad,2024-09-09,29.9,41,6.6,30.7
Hyderabad,2024-09-10,21.7,41,10.9,21.1
Hyderabad,2024-09-11,44.2,62,6.8,43.2
Hyderabad,2024-09-12,28.2,35,13.8,30.6
Hyderabad,2024-09-13,42.2,57,5.4,44.0
Hyderabad,2024-09-14,33.9,58,10.0,32.4
Hyderabad,2024-09-15,21.8,44,7.2,20.1
Hyderabad,2024-09-16,21.5,65,14.5,23.8
Hyderabad,2024-09-17,37.1,46,11.1,38.6
Hyderabad,2024-09-18,29.4,49,6.3,30.0
Hyderabad,2024-09-19,25.9,59,13.9,24.7
Hyderabad,2024-09-20,16.7,50,10.5,15.0
Hyderabad,2024-09-21,29.0,85,10.1,28.2
Hyderabad,2024-09-22,22.2,55,4.2,24.2
Hyderabad,2024-09-23,19.5,79,4.3,20.9
Hyderabad,2024-09-24,20.4,88,5.8,22.1
Hyderabad,2024-09-25,24.9,76,8.4,26.7
Hyderabad,2024-09-26,23.6,80,15.0,22.0
Hyderabad,2024-09-27,18.8,58,5.9,17.7
Hyderabad,2024-09-28,38.5,43,12.0,40.0
Hyderabad,2024-09-29,27.2,42,9.9,27.1
Hyderabad,2024-09-30,16.7,83,7.4,18.5
Hyderabad,2024-10-01,20.7,51,8.1,20.0
Hyderabad,2024-10-02,44.4,42,4.0,44.1
Hyderabad,2024-10-03,25.1,66,2.5,26.5
Hyderabad,2024-10-04,32.6,61,2.5,32.3
Hyderabad,2024-10-05,35.8,57,2.4,35.8
Hyderabad,2024-10-06,27.9,33,10.6,28.9
Hyderabad,2024-10-07,17.7,56,14.1,17.6
Hyderabad,2024-10-08,35.0,68,6.6,35.8
Hyderabad,2024-10-09,28.7,37,13.2,30.2
Hyderabad,2024-10-10,29.0,65,7.8,28.3
Hyderabad,2024-10-11,33.8,77,2.9,32.6
Hyderabad,2024-10-12,34.3,44,11.3,36.1
Hyderabad,2024-10-13,15.5,51,4.4,15.0
Hyderabad,2024-10-14,32.7,47,2.5,34.3
Hyderabad,2024-10-15,39.7,81,2.9,40.9
Hyderabad,2024-10-16,41.8,59,2.3,43.1
Hyderabad,2024-10-17,21.1,49,3.8,19.3
Hyderabad,2024-10-18,44.6,34,3.5,42.7
Hyderabad,2024-10-19,22.0,83,6.0,22.5
Hyderabad,2024-10-20,17.2,87,6.8,18.0
Hyderabad,2024-10-21,30.6,65,11.1,31.8
Hyderabad,2024-10-22,36.7,52,13.7,38.2
Hyderabad,2024-10-23,31.2,52,5.6,29.8
Hyderabad,2024-10-24,32.3,83,6.3,30.2
Hyderabad,2024-10-25,44.0,73,4.8,44.2
Hyderabad,2024-10-26,26.1,72,3.9,26.2
Hyderabad,2024-10-27,25.0,32,6.6,27.8
Hyderabad,2024-10-28,40.4,81,11.3,41.8
Hyderabad,2024-10-29,32.2,86,10.6,34.0
Hyderabad,2024-10-30,43.4,52,6.9,42.0
Hyderabad,2024-10-31,24.5,81,13.2,26.1
Hyderabad,2024-11-01,28.6,70,4.5,30.0
Hyderabad,2024-11-02,44.9,89,9.5,43.9
Hyderabad,2024-11-03,22.5,66,2.6,21.9
Hyderabad,2024-11-04,33.6,60,4.9,34.1
Hyderabad,2024-11-05,21.3,67,10.7,22.0
Hyderabad,2024-11-06,17.5,90,6.6,20.4
Hyderabad,2024-11-07,34.0,66,5.6,32.0
Hyderabad,2024-11-08,18.0,77,13.3,20.7
Hyderabad,2024-11-09,41.8,35,12.3,43.9
Hyderabad,2024-11-10,32.2,73,4.3,29.4
Hyderabad,2024-11-11,23.9,74,11.3,25.4
Hyderabad,2024-11-12,19.1,45,4.9,19.9
Hyderabad,2024-11-13,36.6,73,2.5,38.0
Hyderabad,2024-11-14,44.6,89,11.0,43.6
Hyderabad,2024-11-15,24.7,71,13.7,27.2
Hyderabad,2024-11-16,32.7,43,4.1,35.3
Hyderabad,2024-11-17,32.7,37,13.0,35.7
Hyderabad,2024-11-18,38.5,38,7.3,38.9
Hyderabad,2024-11-19,39.3,79,6.5,40.8
Hyderabad,2024-11-20,33.8,61,10.9,33.9
Hyderabad,2024-11-21,24.5,62,7.2,21.8
Hyderabad,2024-11-22,24.4,34,9.0,23.3
Hyderabad,2024-11-23,36.8,37,2.1,37.2
Hyderabad,2024-11-24,22.3,34,7.2,20.9
Hyderabad,2024-11-25,27.7,82,8.2,25.0
Hyderabad,2024-11-26,25.7,52,4.6,28.2
Hyderabad,2024-11-27,18.8,58,5.3,18.8
Hyderabad,2024-11-28,34.4,78,9.7,33.9
Hyderabad,2024-11-29,18.1,53,7.7,18.7
Hyderabad,2024-11-30,35.8,84,12.4,36.1
Hyderabad,2024-12-01,22.7,82,14.4,23.7
Hyderabad,2024-12-02,43.6,48,3.1,45.0
Hyderabad,2024-12-03,24.1,72,4.7,25.1
Hyderabad,2024-12-04,43.9,55,11.2,45.0
Hyderabad,2024-12-05,24.3,54,5.1,27.1
Hyderabad,2024-12-06,40.7,63,5.1,41.9
Hyderabad,2024-12-07,36.5,59,3.6,37.9
Hyderabad,2024-12-08,26.7,30,6.2,27.0
Hyderabad,2024-12-09,23.0,42,7.7,21.6
Hyderabad,2024-12-10,37.7,83,2.0,37.4
Hyderabad,2024-12-11,40.8,50,6.1,42.4
Hyderabad,2024-12-12,25.9,49,4.4,23.8
Hyderabad,2024-12-13,37.1,66,2.8,37.8
Hyderabad,2024-12-14,18.2,39,8.1,17.0
Hyderabad,2024-12-15,33.1,77,2.6,35.7
Hyderabad,2024-12-16,19.1,73,11.9,20.5
Hyderabad,2024-12-17,40.1,47,10.3,42.4
Hyderabad,2024-12-18,17.2,83,9.2,15.6
Hyderabad,2024-12-19,21.8,82,4.3,24.5
Hyderabad,2024-12-20,25.8,71,6.3,28.8
Hyderabad,2024-12-21,38.1,32,13.2,37.4
Hyderabad,2024-12-22,15.4,38,13.3,16.6
Hyderabad,2024-12-23,36.4,62,9.9,36.0
Hyderabad,2024-12-24,44.8,60,5.5,42.7
Hyderabad,2024-12-25,44.8,89,5.9,44.7
Hyderabad,2024-12-26,25.9,32,5.6,23.5
Hyderabad,2024-12-27,28.5,39,10.5,28.1
Hyderabad,2024-12-28,29.0,46,11.0,26.8
Hyderabad,2024-12-29,23.1,32,13.2,21.7
Hyderabad,2024-12-30,24.9,41,6.0,24.3
Hyderabad,2024-12-31,16.0,36,7.7,16.1
Hyderabad,2025-01-01,30.5,86,5.4,31.1
Hyderabad,2025-01-02,30.7,65,14.5,28.4
Hyderabad,2025-01-03,41.9,79,11.7,40.7
Hyderabad,2025-01-04,28.2,41,9.1,27.1
Hyderabad,2025-01-05,32.0,71,13.8,30.9
Hyderabad,2025-01-06,26.6,45,11.8,25.1
Hyderabad,2025-01-07,17.7,57,7.7,15.5
Hyderabad,2025-01-08,37.1,86,8.2,36.9
Hyderabad,2025-01-09,24.5,65,10.1,25.6
Hyderabad,2025-01-10,18.6,55,10.6,16.5
Hyderabad,2025-01-11,29.2,60,12.1,27.0
Hyderabad,2025-01-12,37.1,55,14.7,37.0
Hyderabad,2025-01-13,21.4,67,14.1,23.6
Hyderabad,2025-01-14,26.2,85,3.2,24.6
Hyderabad,2025-01-15,17.9,53,4.0,16.0
Hyderabad,2025-01-16,25.2,34,14.2,26.5
Hyderabad,2025-01-17,37.5,32,4.3,40.2
Hyderabad,2025-01-18,27.2,88,14.2,27.6
Hyderabad,2025-01-19,23.7,33,9.6,22.8
Hyderabad,2025-01-20,43.2,36,6.9,45.0
Hyderabad,2025-01-21,34.4,36,10.4,31.8
Hyderabad,2025-01-22,19.6,55,2.7,17.8
Hyderabad,2025-01-23,43.8,49,10.6,45.0
Hyderabad,2025-01-24,21.5,52,12.4,18.8
Hyderabad,2025-01-25,21.6,43,11.6,19.9
Hyderabad,2025-01-26,42.6,57,3.4,43.9
Hyderabad,2025-01-27,37.5,64,11.3,35.2
Hyderabad,2025-01-28,25.5,62,7.1,26.8
Hyderabad,2025-01-29,40.6,82,10.9,41.7
Hyderabad,2025-01-30,34.5,63,12.1,31.5
Hyderabad,2025-01-31,28.7,49,4.2,29.2
Hyderabad,2025-02-01,43.6,50,12.7,41.3
Hyderabad,2025-02-02,43.9,61,6.5,41.4
Hyderabad,2025-02-03,23.8,62,9.2,21.4
Hyderabad,2025-02-04,31.7,86,3.8,34.3
Hyderabad,2025-02-05,37.4,64,5.0,34.6
Hyderabad,2025-02-06,25.5,30,10.1,23.7
Hyderabad,2025-02-07,38.5,84,6.4,40.7
Hyderabad,2025-02-08,32.9,49,11.7,33.0
Hyderabad,2025-02-09,33.4,43,2.0,31.9
Hyderabad,2025-02-10,17.1,77,2.4,19.2
Hyderabad,2025-02-11,40.7,47,11.9,43.2
Hyderabad,2025-02-12,42.2,64,7.2,45.0
Hyderabad,2025-02-13,26.8,61,10.5,24.1
Hyderabad,2025-02-14,15.8,89,4.7,15.0
Hyderabad,2025-02-15,32.4,52,13.1,31.3
Hyderabad,2025-02-16,23.9,55,9.8,24.8
Hyderabad,2025-02-17,26.8,55,9.6,28.4
Hyderabad,2025-02-18,26.8,46,8.1,25.2
Hyderabad,2025-02-19,21.3,45,8.1,19.1
Hyderabad,2025-02-20,16.0,74,10.9,15.5
Hyderabad,2025-02-21,30.4,59,8.8,33.0
Hyderabad,2025-02-22,29.0,36,7.0,30.5
Hyderabad,2025-02-23,35.2,47,6.6,38.1
Hyderabad,2025-02-24,17.9,45,7.9,18.0
Hyderabad,2025-02-25,24.2,58,11.0,24.7
Hyderabad,2025-02-26,20.1,34,12.4,17.4
Hyderabad,2025-02-27,35.5,67,12.3,38.3
Hyderabad,2025-02-28,25.9,70,11.7,28.1
Hyderabad,2025-03-01,27.8,35,12.2,27.9
Hyderabad,2025-03-02,21.7,77,6.1,23.7
Hyderabad,2025-03-03,30.9,55,7.3,33.9
Hyderabad,2025-03-04,21.6,69,10.3,21.1
Hyderabad,2025-03-05,22.4,56,12.9,22.6
Hyderabad,2025-03-06,42.2,35,10.5,41.8
Hyderabad,2025-03-07,34.0,35,12.8,33.9
Hyderabad,2025-03-08,18.1,83,2.3,16.2
Hyderabad,2025-03-09,22.9,60,4.3,22.5
Hyderabad,2025-03-10,23.9,81,2.8,23.0
